,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,genre,movie_id,title
2030,,1,1,1,,,,,,,,1,,,,,,,Adventure|Animation|Children's|Musical,2099.0,Song of the South (1946)
2031,,,,,1,,,,1,,,,,1,,,,,Comedy|Fantasy|Romance,2100.0,Splash (1984)
2032,,1,,,,,,1,,,,,,,,,,,Adventure|Drama,2101.0,Squanto: A Warrior's Tale (1994)
2033,,,1,1,1,,,,,,,1,,,,,,,Animation|Children's|Comedy|Musical,2102.0,Steamboat Willie (1940)
2034,,1,,1,,,,,,,,,,,,,,,Adventure|Children's,2103.0,Tall Tale (1994)
2035,,,,,,,,1,,,,,,,,,,,Drama,2104.0,Tex (1982)
2036,1,1,,,,,,,1,,,,,,1,,,,Action|Adventure|Fantasy|Sci-Fi,2105.0,Tron (1982)
2037,,,,,,,,1,,,,,,,,,1,,Drama|War,2106.0,Swing Kids (1993)
2038,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2107.0,Halloween: H20 (1998)
2039,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2108.0,L.A. Story (1991)
2040,,,,,1,,,,,,,,,,,,,,Comedy,2109.0,"Jerk, The (1979)"
2041,,,,,1,1,,,,,,,,,,1,,,Comedy|Crime|Thriller,2110.0,Dead Men Don't Wear Plaid (1982)
2042,,,,,1,,,,,,,,,,,,,,Comedy,2111.0,"Man with Two Brains, The (1983)"
2043,,,,,,1,,1,,,,,,,,,,,Crime|Drama,2112.0,Grand Canyon (1991)
2044,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2113.0,Graveyard Shift (1990)
2045,,,,,,,,1,,,,,,,,,,,Drama,2114.0,"Outsiders, The (1983)"
2046,1,1,,,,,,,,,,,,,,,,,Action|Adventure,2115.0,Indiana Jones and the Temple of Doom (1984)
2047,,1,1,1,,,,,,,,,,,1,,,,Adventure|Animation|Children's|Sci-Fi,2116.0,"Lord of the Rings, The (1978)"
2048,,,,,,,,1,,,,,,,1,,,,Drama|Sci-Fi,2117.0,Nineteen Eighty-Four (1984)
2049,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2118.0,"Dead Zone, The (1983)"
2050,,,,,,,,,,,1,,,,,,,,Horror,2119.0,Maximum Overdrive (1986)
2051,,,,,,,,1,,,1,,,,,,,,Drama|Horror,2120.0,Needful Things (1993)
2052,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2121.0,Cujo (1983)
2053,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2122.0,Children of the Corn (1984)
2054,,,1,1,,,,,,,,,,,,,,,Animation|Children's,2123.0,All Dogs Go to Heaven (1989)
2055,,,,,1,,,,,,,,,,,,,,Comedy,2124.0,"Addams Family, The (1991)"
2056,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2125.0,Ever After: A Cinderella Story (1998)
2057,1,,,,,1,,,,,,,1,,,1,,,Action|Crime|Mystery|Thriller,2126.0,Snake Eyes (1998)
2058,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2127.0,"First Love, Last Rites (1997)"
2059,,,,,1,,,,,,,,,,,,,,Comedy,2128.0,Safe Men (1998)
2060,,,,,,,1,,,,,,,,,,,,Documentary,2129.0,"Saltmen of Tibet, The (1997)"
2061,,,,,,1,,1,,,,,,1,,,,,Crime|Drama|Romance,2130.0,Atlantic City (1980)
2062,,,,,,,,1,,,,,,,,,,,Drama,2131.0,Autumn Sonata (Höstsonaten ) (1978)
2063,,,,,,,,1,,,,,,,,,,,Drama,2132.0,Who's Afraid of Virginia Woolf? (1966)
2064,,1,,,1,,,,,,,,,,,,,,Adventure|Comedy,2133.0,Adventures in Babysitting (1987)
2065,,,,,1,,,,,,,,,,,,,,Comedy,2134.0,Weird Science (1985)
2066,,1,,,,,,,,,,1,,,,,,,Adventure|Musical,2135.0,Doctor Dolittle (1967)
2067,,,,,1,,,,,,,,,,,,,,Comedy,2136.0,"Nutty Professor, The (1963)"
2068,,,1,1,,,,,,,,,,,,,,,Animation|Children's,2137.0,Charlotte's Web (1973)
2069,,,1,1,,,,1,1,,,,,,,,,,Animation|Children's|Drama|Fantasy,2138.0,Watership Down (1978)
2070,,,1,1,,,,,,,,,,,,,,,Animation|Children's,2139.0,"Secret of NIMH, The (1982)"
2071,,,,1,,,,,1,,,,,,1,,,,Children's|Fantasy|Sci-Fi,2140.0,"Dark Crystal, The (1982)"
2072,,,1,1,1,,,,,,,,,,,,,,Animation|Children's|Comedy,2141.0,"American Tail, An (1986)"
2073,,,1,1,1,,,,,,,,,,,,,,Animation|Children's|Comedy,2142.0,"American Tail: Fievel Goes West, An (1991)"
2074,,1,,,,,,,1,,,,,1,,,,,Adventure|Fantasy|Romance,2143.0,Legend (1985)
2075,,,,,1,,,,,,,,,,,,,,Comedy,2144.0,Sixteen Candles (1984)
2076,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,2145.0,Pretty in Pink (1986)
2077,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2146.0,St. Elmo's Fire (1985)
2078,,,,,,,,1,,,,,,,,,,,Drama,2147.0,"Clan of the Cave Bear, The (1986)"
2079,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,2148.0,House (1986)
2080,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,2149.0,House II: The Second Story (1987)
2081,,,,,1,,,,,,,,,,,,,,Comedy,2150.0,"Gods Must Be Crazy, The (1980)"
2082,,,,,1,,,,,,,,,,,,,,Comedy,2151.0,"Gods Must Be Crazy II, The (1989)"
2083,,,,1,1,,,,,,,,,,,,,,Children's|Comedy,2152.0,Air Bud: Golden Receiver (1998)
2084,1,1,,,,,,,,,,,,,,,,,Action|Adventure,2153.0,"Avengers, The (1998)"
2085,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2154.0,How Stella Got Her Groove Back (1998)
2086,,,,,1,,,,,,,,,,,,,,Comedy,2155.0,"Slums of Beverly Hills, The (1998)"
2087,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2156.0,"Best Man, The (Il Testimone dello sposo) (1997)"
2088,,,,,,,,,,,,,,1,,,,,Romance,2157.0,"Chambermaid on the Titanic, The (1998)"
2089,,,,,,1,,,,,1,,,,,,,,Crime|Horror,2158.0,"Henry: Portrait of a Serial Killer, Part 2 (1996)"
2090,,,,,,1,,,,,1,,,,,,,,Crime|Horror,2159.0,Henry: Portrait of a Serial Killer (1990)
2091,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2160.0,Rosemary's Baby (1968)
2092,,1,,1,,,,,1,,,,,,,,,,Adventure|Children's|Fantasy,2161.0,"NeverEnding Story, The (1984)"
2093,,1,,1,,,,,1,,,,,,,,,,Adventure|Children's|Fantasy,2162.0,"NeverEnding Story II: The Next Chapter, The (1990)"
2094,,,,,1,,,,,,1,,,,,,,,Comedy|Horror,2163.0,Attack of the Killer Tomatoes! (1980)
2095,,,,,,,,1,,,,,,,,,,,Drama,2164.0,Surf Nazis Must Die (1987)
2096,,,,,,,,1,,,,,,,,,,,Drama,2165.0,Your Friends and Neighbors (1998)
2097,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2166.0,Return to Paradise (1998)
2098,1,1,,,,,,,,,1,,,,,,,,Action|Adventure|Horror,2167.0,Blade (1998)
2099,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2168.0,Dance with Me (1998)
2100,,,,,1,,,,,,,,,,,,,,Comedy,2169.0,Dead Man on Campus (1998)
2101,1,,,,1,,,,,,,,,,,,,,Action|Comedy,2170.0,Wrongfully Accused (1998)
2102,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,2171.0,"Next Stop, Wonderland (1998)"
2103,,,,,1,,,,,,,,,,,,,,Comedy,2172.0,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"
2104,,1,,,,,,,1,,,,,,1,,,,Adventure|Fantasy|Sci-Fi,2173.0,"Navigator: A Mediaeval Odyssey, The (1988)"
2105,,,,,1,,,,1,,,,,,,,,,Comedy|Fantasy,2174.0,Beetlejuice (1988)
2106,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2175.0,Déjà Vu (1997)
2107,,,,,,,,,,,,,,,,1,,,Thriller,2176.0,Rope (1948)
2108,,,,,1,,,,,,,,,,,1,,,Comedy|Thriller,2177.0,Family Plot (1976)
2109,,,,,,,,,,,,,,,,1,,,Thriller,2178.0,Frenzy (1972)
2110,,,,,,,,,,,,,,,,1,,,Thriller,2179.0,Topaz (1969)
2111,,,,,,,,,,,,,,,,1,,,Thriller,2180.0,Torn Curtain (1966)
2112,,,,,,,,,,,,,,,,1,,,Thriller,2181.0,Marnie (1964)
2113,,,,,,,,1,,1,,,,,,1,,,Drama|Film-Noir|Thriller,2182.0,"Wrong Man, The (1956)"
2114,,,,,,,,,,,,,,,,1,,,Thriller,2183.0,"Man Who Knew Too Much, The (1956)"
2115,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,2184.0,"Trouble with Harry, The (1955)"
2116,,,,,,,,,,,,,,,,1,,,Thriller,2185.0,I Confess (1953)
2117,,,,,,,,,,1,,,,,,1,,,Film-Noir|Thriller,2186.0,Strangers on a Train (1951)
2118,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,2187.0,Stage Fright (1950)
2119,,,,,,,,1,,,,,,,,,,,Drama,2188.0,54 (1998)
2120,,,1,,,,,,,,,,,,,,,,Animation,2189.0,I Married A Strange Person (1997)
2121,,,,,,,,1,,,,,,,,,,,Drama,2190.0,Why Do Fools Fall In Love? (1998)
2122,,,,,1,,,,,,,,,,,,,,Comedy,2191.0,"Merry War, A (1997)"
2123,,,,,,,,1,,,,,,,,,,,Drama,2192.0,See the Sea (Regarde la mer) (1997)
2124,1,1,,,,,,,1,,,,,,,,,,Action|Adventure|Fantasy,2193.0,Willow (1988)
2125,1,,,,,1,,1,,,,,,,,,,,Action|Crime|Drama,2194.0,"Untouchables, The (1987)"
2126,,,,,1,,,,,,,,,,,,,,Comedy,2195.0,Dirty Work (1998)
2127,1,,,,,,,,,,,,,,,,,,Action,2196.0,Knock Off (1998)
2128,,,,,,,,1,,,,,,,,,,,Drama,2197.0,Firelight (1997)
2129,,,,,,,1,,,,,,,,,,,,Documentary,2198.0,Modulations (1998)
2130,,,,,,1,,1,,,,,,,,,,,Crime|Drama,2199.0,Phoenix (1998)
2131,,,,,,,,1,,,,,,,,,,,Drama,2200.0,Under Capricorn (1949)
2132,,,,,,,,1,,,,,,,,,,,Drama,2201.0,"Paradine Case, The (1947)"
2133,,,,,,,,1,,,,,,,,1,1,,Drama|Thriller|War,2202.0,Lifeboat (1944)
2134,,,,,,,,,,1,,,,,,1,,,Film-Noir|Thriller,2203.0,Shadow of a Doubt (1943)
2135,,,,,,,,,,,,,,,,1,,,Thriller,2204.0,Saboteur (1942)
2136,,,,,1,,,,,,,,,,,,,,Comedy,2205.0,Mr. & Mrs. Smith (1941)
2137,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,2206.0,Suspicion (1941)
2138,,,,,,,,1,,,,,,,,,,,Drama,2207.0,Jamaica Inn (1939)
2139,,,,,1,,,,,,,,1,1,,1,,,Comedy|Mystery|Romance|Thriller,2208.0,"Lady Vanishes, The (1938)"
2140,,,,,,1,,,,,,,,,,1,,,Crime|Thriller,2209.0,Young and Innocent (1937)
2141,,,,,,,,,,,,,,,,1,,,Thriller,2210.0,Sabotage (1936)
2142,,,,,,,,,,,,,,,,1,,,Thriller,2211.0,Secret Agent (1936)
2143,,,,,,,,,,,,,,,,1,,,Thriller,2212.0,"Man Who Knew Too Much, The (1934)"
2144,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,2213.0,Waltzes from Vienna (1933)
2145,,,,,,,,,,,,,,,,1,,,Thriller,2214.0,Number Seventeen (1932)
2146,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2215.0,Rich and Strange (1932)
2147,,,,,,,,1,,,,,,,,,,,Drama,2216.0,"Skin Game, The (1931)"
2148,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,2217.0,Elstree Calling (1930)
2149,,,,,,,,1,,,,,,,,,,,Drama,2218.0,Juno and Paycock (1930)
2150,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,2219.0,Murder! (1930)
2151,,,,,,,,1,,,,,,,,,,,Drama,2220.0,"Manxman, The (1929)"
2152,,,,,,,,,,,,,,,,1,,,Thriller,2221.0,Blackmail (1929)
2153,,,,,1,,,,,,,,,,,,,,Comedy,2222.0,Champagne (1928)
2154,,,,,1,,,,,,,,,,,,,,Comedy,2223.0,"Farmer's Wife, The (1928)"
2155,,,,,,,,1,,,,,,,,,,,Drama,2224.0,Downhill (1927)
2156,,,,,,,,1,,,,,,,,,,,Drama,2225.0,Easy Virtue (1927)
2157,,,,,,,,1,,,,,,,,,,,Drama,2226.0,"Ring, The (1927)"
2158,,,,,,,,,,,,,,,,1,,,Thriller,2227.0,"Lodger, The (1926)"
2159,,,,,,,,1,,,,,,,,,,,Drama,2228.0,"Mountain Eagle, The (1926)"
2160,,,,,,,,1,,,,,,,,,,,Drama,2229.0,"Pleasure Garden, The (1925)"
2161,,,,,1,,,,,,,,,,,,,,Comedy,2230.0,Always Tell Your Wife (1923)
2162,,,,,,1,,1,,,,,,,,,,,Crime|Drama,2231.0,Rounders (1998)
2163,,,,,,,,,,,,,,,1,1,,,Sci-Fi|Thriller,2232.0,Cube (1997)
2164,,,,,,,,1,,,,,,,,,,,Drama,2233.0,Digging to China (1998)
2165,,,,,,,,1,,,,,,,,,,,Drama,2234.0,Let's Talk About Sex (1998)
2166,,,,,,,,1,,,,,,,,,1,,Drama|War,2235.0,One Man's Hero (1999)
2167,,,,,,,,1,,,,,,,,,,,Drama,2236.0,Simon Birch (1998)
2168,,,,,,,,1,,,,,,,,,,,Drama,2237.0,Without Limits (1998)
2169,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2238.0,Seven Beauties (Pasqualino Settebellezze) (1976)
2170,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2239.0,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)
2171,,,,,,,,1,,,,,,,,,,,Drama,2240.0,My Bodyguard (1980)
2172,,,,,1,,,,,,,,,,,,,,Comedy,2241.0,Class (1983)
2173,,,,,,,,1,,,,,,,,,,,Drama,2242.0,"Grandview, U.S.A. (1984)"
2174,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,2243.0,Broadcast News (1987)
2175,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2244.0,"Allnighter, The (1987)"
2176,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2245.0,Working Girl (1988)
2177,,,,,1,,,,,,,,,,,,,,Comedy,2246.0,Stars and Bars (1988)
2178,,,,,1,,,,,,,,,,,,,,Comedy,2247.0,Married to the Mob (1988)
2179,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,2248.0,Say Anything... (1989)
2180,,,,,1,,,,,,,,,,,,,,Comedy,2249.0,My Blue Heaven (1990)
2181,,,,,,,,1,,,,,,,,,,,Drama,2250.0,Men Don't Leave (1990)
2182,,,,,1,,,,,,,,,,,,,,Comedy,2251.0,"Cabinet of Dr. Ramirez, The (1991)"
2183,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2252.0,Hero (1992)
2184,1,,,,1,,,,1,,,,,,,,,,Action|Comedy|Fantasy,2253.0,Toys (1992)
2185,,,,,,,,1,,,,,,,,,,,Drama,2254.0,Choices (1981)
2186,,,,,1,,,,,,,,,,,,,,Comedy,2255.0,Young Doctors in Love (1982)
2187,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,2256.0,Parasite (1982)
2188,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2257.0,No Small Affair (1984)
2189,1,,,,,,,,,,,,,,,,,,Action,2258.0,Master Ninja I (1984)
2190,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2259.0,Blame It on Rio (1984)
2191,1,,,,,1,,,,,,,,,,,,,Action|Crime,2260.0,Wisdom (1986)
2192,,,,,1,,,,,,,,,,,,,,Comedy,2261.0,One Crazy Summer (1986)
2193,,,,,1,,,1,,,,,,1,,,,,Comedy|Drama|Romance,2262.0,About Last Night... (1986)
2194,,,,,,,,,,,,,,,,1,,,Thriller,2263.0,"Seventh Sign, The (1988)"
2195,,,,,,,,1,,,,,,,,,,,Drama,2264.0,We're No Angels (1989)
2196,,1,,,1,,,,,,,,,,,,,,Adventure|Comedy,2265.0,Nothing But Trouble (1991)
2197,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2266.0,"Butcher's Wife, The (1991)"
2198,,,,,,,,,,,,,1,,,1,,,Mystery|Thriller,2267.0,Mortal Thoughts (1991)
2199,,,,,,1,,1,,,,,,,,,,,Crime|Drama,2268.0,"Few Good Men, A (1992)"
2200,,,,,,,,1,,,,,,,,,,,Drama,2269.0,Indecent Proposal (1993)
2201,,,,,,,1,,,,,,,,,,,,Documentary,2270.0,"Century of Cinema, A (1994)"
2202,,,,,,,,1,,,,,,,,,,,Drama,2271.0,Permanent Midnight (1998)
2203,,,,,,,,1,,,,,,,,,,,Drama,2272.0,One True Thing (1998)
2204,1,,,,,,,,,,,,,,,1,,,Action|Thriller,2273.0,Rush Hour (1998)
2205,,,,,,,,1,,,,,,,,,,,Drama,2274.0,Lilian's Story (1995)
2206,1,1,,,,,,,,,,,,,1,,,,Action|Adventure|Sci-Fi,2275.0,Six-String Samurai (1998)
2207,,,,,,,,1,,,,,,,,,,,Drama,2276.0,"Soldier's Daughter Never Cries, A (1998)"
2208,,,,,,,,1,,,,,,,,,,,Drama,2277.0,Somewhere in the City (1997)
2209,1,,,,,1,,,,,,,,,,1,,,Action|Crime|Thriller,2278.0,Ronin (1998)
2210,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2279.0,Urban Legend (1998)
2211,,,,,,1,,,,,,,,,,,,,Crime,2280.0,Clay Pigeons (1998)
2212,,,,,,1,,,,,,,,,,,,,Crime,2281.0,Monument Ave. (1998)
2213,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2282.0,Pecker (1998)
2214,,,,,,,,1,,,,,,,,,,,Drama,2283.0,"Sheltering Sky, The (1990)"
2215,,,,,,,,1,,,,,,,,,,,Drama,2284.0,Bandit Queen (1994)
2216,,,,,,,,1,,,,,,,,,,,Drama,2285.0,If.... (1968)
2217,,,,,1,,,,,,,,,,,,,,Comedy,2286.0,"Fiendish Plot of Dr. Fu Manchu, The (1980)"
2218,,,,,,,,,,,,,,,1,1,1,,Sci-Fi|Thriller|War,2287.0,Them! (1954)
2219,1,,,,,,,,,,1,,,,1,1,,,Action|Horror|Sci-Fi|Thriller,2288.0,"Thing, The (1982)"
2220,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2289.0,"Player, The (1992)"
2221,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2290.0,Stardust Memories (1980)
2222,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2291.0,Edward Scissorhands (1990)
2223,,,,,,,,,,,,,,1,,,,,Romance,2292.0,Overnight Delivery (1996)
2224,,,,,,,,1,,,,,,,,,,,Drama,2293.0,Shadrach (1998)
2225,,,1,1,,,,,,,,,,,,,,,Animation|Children's,2294.0,Antz (1998)
2226,,,,,1,,,,,,,,,,,,,,Comedy,2295.0,"Impostors, The (1998)"
2227,,,,,1,,,,,,,,,,,,,,Comedy,2296.0,"Night at the Roxbury, A (1998)"
2228,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2297.0,What Dreams May Come (1998)
2229,,,,,,,,,,,,,,,,1,,,Thriller,2298.0,Strangeland (1998)
2230,,,,,1,,,,,,,,,,,,,,Comedy,2299.0,"Battle of the Sexes, The (1959)"
2231,,,,,1,,,,,,,1,,,,,,,Comedy|Musical,2300.0,"Producers, The (1968)"
2232,,,,,1,,,,,,,,,,,,,,Comedy,2301.0,History of the World: Part I (1981)
2233,,,,,1,,,,,,,,,,,,,,Comedy,2302.0,My Cousin Vinny (1992)
2234,,,,,,,,1,,,,1,,,,,,,Drama|Musical,2303.0,Nashville (1975)
2235,,,,,,,,1,,,,,,,,,,,Drama,2304.0,Love Is the Devil (1998)
2236,,,,,,,,1,,,,,,,,,,,Drama,2305.0,Slam (1998)
2237,,,,,1,,,,,,,,,,,,,,Comedy,2306.0,Holy Man (1998)
2238,1,,,,,,,1,,,,,,,,,,,Action|Drama,2307.0,One Tough Cop (1998)
2239,1,,,,,1,,,,,,,,,,,,,Action|Crime,2308.0,Detroit 9000 (1973)
2240,,,,,,,,1,,,,,,,,,,,Drama,2309.0,"Inheritors, The (Die Siebtelbauern) (1998)"
2241,,,,,,,,1,,,,,,,,,,,Drama,2310.0,"Mighty, The (1998)"
2242,,,,,,,,,,,,,1,,1,,,,Mystery|Sci-Fi,2311.0,2010 (1984)
2243,,,,,,,,1,,,,,,,,,,,Drama,2312.0,Children of a Lesser God (1986)
2244,,,,,,,,1,,,,,,,,,,,Drama,2313.0,"Elephant Man, The (1980)"
2245,,,,,,,,1,,,,,,,,,,,Drama,2314.0,Beloved (1998)
2246,,,,,,,,,,,1,,,,,1,,,Horror|Thriller,2315.0,Bride of Chucky (1998)
2247,,,,,,,,1,,,,,,1,,,,,Drama|Romance,2316.0,Practical Magic (1998)
2248,,,,,1,,,,,,,,,,,,,,Comedy,2317.0,"Alarmist, The (1997)"
2249,,,,,1,,,,,,,,,,,,,,Comedy,2318.0,Happiness (1998)
2250,,,,,1,,,,,,,,,,,,,,Comedy,2319.0,Reach the Rock (1997)
2251,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,2320.0,Apt Pupil (1998)
2252,,,,,1,,,,,,,,,,,,,,Comedy,2321.0,Pleasantville (1998)
2253,1,1,,,,,,,,,,,,,1,1,1,,Action|Adventure|Sci-Fi|Thriller|War,2322.0,Soldier (1998)
2254,,,,,,,1,,,,,,,,,,,,Documentary,2323.0,"Cruise, The (1998)"
2255,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2324.0,Life Is Beautiful (La Vita è bella) (1997)
2256,,,,,1,,,,,,,,,,,,,,Comedy,2325.0,Orgazmo (1997)
2257,,,,,,,,1,,,,,,,,1,,,Drama|Thriller,2326.0,Shattered Image (1998)
2258,,,,,,,,,,,1,,,,,,,,Horror,2327.0,Tales from the Darkside: The Movie (1990)
2259,,,,,,,,,,,1,,,,,,,,Horror,2328.0,Vampires (1998)
2260,,,,,,,,1,,,,,,,,,,,Drama,2329.0,American History X (1998)
2261,,,,,,,1,,,,,,,,,,,,Documentary,2330.0,Hands on a Hard Body (1996)
2262,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2331.0,Living Out Loud (1998)
2263,,,,,,1,,1,,,,,,,,,,,Crime|Drama,2332.0,Belly (1998)
2264,,,,,,,,1,,,,,,,,,,,Drama,2333.0,Gods and Monsters (1998)
2265,1,,,,,,,,,,,,,,,1,,,Action|Thriller,2334.0,"Siege, The (1998)"
2266,,,,,1,,,,,,,,,,,,,,Comedy,2335.0,"Waterboy, The (1998)"
2267,,,,,,,,1,,,,,,,,,,,Drama,2336.0,Elizabeth (1998)
2268,,,,,,,,1,,,,,,,,,,,Drama,2337.0,Velvet Goldmine (1998)
2269,,,,,,,,,,,1,,1,,,1,,,Horror|Mystery|Thriller,2338.0,I Still Know What You Did Last Summer (1998)
2270,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2339.0,I'll Be Home For Christmas (1998)
2271,,,,,,,,,,,,,,1,,,,,Romance,2340.0,Meet Joe Black (1998)
2272,,,,,,,,1,,,,,,,,,,,Drama,2341.0,Dancing at Lughnasa (1998)
2273,,,,,1,,,,,,,,,,,,,,Comedy,2342.0,Hard Core Logo (1996)
2274,,,,,,,,1,,,,,,,,,,,Drama,2343.0,"Naked Man, The (1998)"
2275,1,1,,,,,,1,,,,,,,,1,,,Action|Adventure|Drama|Thriller,2344.0,Runaway Train (1985)
2276,,,,,,,,1,,,,,,,,,,,Drama,2345.0,Desert Bloom (1986)
2277,,,,,,,,,,,,,,,1,1,,,Sci-Fi|Thriller,2346.0,"Stepford Wives, The (1975)"
2278,1,,,,,,,,,,,,,,,,,,Action,2347.0,"Pope of Greenwich Village, The (1984)"
2279,,,,,,,,1,,,,,,,,,,,Drama,2348.0,Sid and Nancy (1986)
2280,,,,,1,,,,,,,,,,,1,,,Comedy|Thriller,2349.0,Mona Lisa (1986)
2281,,,,,1,,,,,,,,,,,,,,Comedy,2350.0,Heart Condition (1990)
2282,,,,,,,,1,,,,,,,,,,,Drama,2351.0,Nights of Cabiria (Le Notti di Cabiria) (1957)
2283,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2352.0,"Big Chill, The (1983)"
2284,1,,,,,,,,,,,,,,,1,,,Action|Thriller,2353.0,Enemy of the State (1998)
2285,,,1,1,1,,,,,,,,,,,,,,Animation|Children's|Comedy,2354.0,"Rugrats Movie, The (1998)"
2286,,,1,1,1,,,,,,,,,,,,,,Animation|Children's|Comedy,2355.0,"Bug's Life, A (1998)"
2287,,,,,1,,,,,,,,,,,,,,Comedy,2356.0,Celebrity (1998)
2288,,,,,,,,1,,,,,,,,,,,Drama,2357.0,Central Station (Central do Brasil) (1998)
2289,,,,,,,,1,,,,,,,,,,,Drama,2358.0,Savior (1998)
2290,,,,,1,,,,,,,,,,,,,,Comedy,2359.0,Waking Ned Devine (1998)
2291,,,,,,,,1,,,,,,,,,,,Drama,2360.0,"Celebration, The (Festen) (1998)"
2292,,,,,1,,,,,,,,,,,,,,Comedy,2361.0,Pink Flamingos (1972)
2293,,,,,,,,1,,,,,,,,,,,Drama,2362.0,Glen or Glenda (1953)
2294,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,2363.0,Godzilla (Gojira) (1954)
2295,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,2364.0,Godzilla (Gojira) (1984)
2296,1,,,,,,,,,,,,,,1,,,,Action|Sci-Fi,2365.0,King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)
2297,1,1,,,,,,,,,1,,,,,,,,Action|Adventure|Horror,2366.0,King Kong (1933)
2298,1,1,,,,,,,,,1,,,,,,,,Action|Adventure|Horror,2367.0,King Kong (1976)
2299,1,1,,,,,,,,,1,,,,,,,,Action|Adventure|Horror,2368.0,King Kong Lives (1986)
2300,,,,,1,,,,,,,,,1,,,,,Comedy|Romance,2369.0,Desperately Seeking Susan (1985)
2301,1,1,,,,,,1,,,,,,,,,,,Action|Adventure|Drama,2370.0,"Emerald Forest, The (1985)"
2302,,,,,1,,,,,,,,,,,,,,Comedy,2371.0,Fletch (1985)
2303,,,,,1,,,,,,,,,,,,,,Comedy,2372.0,Fletch Lives (1989)
2304,1,1,,,,,,,,,,,,,,,,,Action|Adventure,2373.0,Red Sonja (1985)
2305,,,,,1,,,1,,,,,,,,,,,Comedy|Drama,2374.0,Gung Ho (1986)
2306,,,,,1,,,,,,,,,,,,,,Comedy,2375.0,"Money Pit, The (1986)"
2307,1,,,,,,,,,,,,,,,,,,Action,2376.0,"View to a Kill, A (1985)"
2308,,,,,,,,,,,1,,,,1,,,,Horror|Sci-Fi,2377.0,Lifeforce (1985)
2309,,,,,1,,,,,,,,,,,,,,Comedy,2378.0,Police Academy (1984)
2310,,,,,1,,,,,,,,,,,,,,Comedy,2379.0,Police Academy 2: Their First Assignment (1985)
2311,,,,,1,,,,,,,,,,,,,,Comedy,2380.0,Police Academy 3: Back in Training (1986)
2312,,,,,1,,,,,,,,,,,,,,Comedy,2381.0,Police Academy 4: Citizens on Patrol (1987)
